version,size_test,size_training,succHe_SMORBFLocalEM,succZi_SMORBFLocalEM,succG75_SMORBFLocalEM,succG60_SMORBFLocalEM,error_SMORBFLocalEM,recall_SMORBFLocalEM,precision_SMORBFLocalEM,fscore_SMORBFLocalEM,gscore_SMORBFLocalEM,mcc_SMORBFLocalEM,auc_SMORBFLocalEM,aucec_SMORBFLocalEM,tpr_SMORBFLocalEM,tnr_SMORBFLocalEM,tp_SMORBFLocalEM,fn_SMORBFLocalEM,tn_SMORBFLocalEM,fp_SMORBFLocalEM,succHe_SMORBFLocalFQ,succZi_SMORBFLocalFQ,succG75_SMORBFLocalFQ,succG60_SMORBFLocalFQ,error_SMORBFLocalFQ,recall_SMORBFLocalFQ,precision_SMORBFLocalFQ,fscore_SMORBFLocalFQ,gscore_SMORBFLocalFQ,mcc_SMORBFLocalFQ,auc_SMORBFLocalFQ,aucec_SMORBFLocalFQ,tpr_SMORBFLocalFQ,tnr_SMORBFLocalFQ,tp_SMORBFLocalFQ,fn_SMORBFLocalFQ,tn_SMORBFLocalFQ,fp_SMORBFLocalFQ
ivy-1.4.csv,241,9636,0,0,0,1,0.21991701244813278,0.625,0.17543859649122806,0.273972602739726,0.6983130639466458,0.24378906607563156,0.7080555555555555,0.5344843217623046,0.625,0.7911111111111111,10.0,6.0,178.0,47.0,0,0,0,1,0.2572614107883817,0.5,0.12903225806451613,0.20512820512820512,0.6031746031746031,0.14808198865807623,0.63,0.5255277384205378,0.5,0.76,8.0,8.0,171.0,54.0
ivy-2.0.csv,352,9636,0,0,0,1,0.2556818181818182,0.7,0.2641509433962264,0.3835616438356165,0.7241379310344827,0.31131447929080774,0.725,0.48831421116795315,0.7,0.75,28.0,12.0,234.0,78.0,0,0,0,1,0.3352272727272727,0.65,0.2,0.30588235294117644,0.6582278481012658,0.20823871725345255,0.6583333333333333,0.4986111269354789,0.65,0.6666666666666666,26.0,14.0,208.0,104.0
jedit-3.2.csv,272,9290,0,0,0,0,0.4007352941176471,0.5111111111111111,0.4144144144144144,0.4577114427860697,0.5694635488308115,0.14740550606767186,0.5769841269841269,0.48889914797831246,0.5111111111111111,0.6428571428571429,46.0,44.0,117.0,65.0,0,0,0,1,0.3897058823529412,0.6444444444444445,0.4393939393939394,0.5225225225225225,0.6178733478003551,0.22392934823621458,0.618925518925519,0.5917854867506882,0.6444444444444445,0.5934065934065934,58.0,32.0,108.0,74.0
jedit-4.0.csv,306,9290,0,0,0,1,0.3464052287581699,0.6266666666666667,0.376,0.47,0.6440085975282107,0.25289874595370776,0.6445021645021645,0.5536437780985208,0.6266666666666667,0.6623376623376623,47.0,28.0,153.0,78.0,0,0,0,1,0.42810457516339867,0.7333333333333333,0.3313253012048193,0.45643153526970953,0.608154803040774,0.21828275526162702,0.6264069264069264,0.6333309853156815,0.7333333333333333,0.5194805194805194,55.0,20.0,120.0,111.0
jedit-4.1.csv,312,9290,0,0,0,1,0.36217948717948717,0.6455696202531646,0.375,0.47441860465116287,0.64033934252386,0.2462097293492223,0.6403813766501875,0.5392202315999179,0.6455696202531646,0.6351931330472103,51.0,28.0,148.0,85.0,0,0,0,0,0.5288461538461539,0.6582278481012658,0.2736842105263158,0.38661710037174724,0.5035421232353091,0.05877199930206184,0.5329765849948389,0.556866439725305,0.6582278481012658,0.40772532188841204,52.0,27.0,95.0,138.0
jedit-4.2.csv,367,9290,0,0,0,1,0.38419618528610355,0.8333333333333334,0.23121387283236994,0.36199095022624433,0.6860936923644412,0.28126029739974623,0.7082027168234065,0.6251136365855605,0.8333333333333334,0.5830721003134797,40.0,8.0,186.0,133.0,0,0,0,1,0.4250681198910082,0.7291666666666666,0.19662921348314608,0.3097345132743363,0.6281547952888389,0.18950146819884756,0.6404454022988506,0.5725521385648635,0.7291666666666666,0.5517241379310345,35.0,13.0,176.0,143.0
log4j-1.0.csv,135,9354,0,0,0,1,0.2,0.6176470588235294,0.6,0.608695652173913,0.7194329592439457,0.47449510302591497,0.7395165987186954,0.5704400094995538,0.6176470588235294,0.8613861386138614,21.0,13.0,87.0,14.0,0,0,0,1,0.3925925925925926,0.7647058823529411,0.36619718309859156,0.49523809523809526,0.6428256070640176,0.2774541642197534,0.6595806639487478,0.5530323503479073,0.7647058823529411,0.5544554455445545,26.0,8.0,56.0,45.0
log4j-1.1.csv,109,9354,0,0,0,1,0.1834862385321101,0.6216216216216216,0.7931034482758621,0.696969696969697,0.7408491947291361,0.5768169962453449,0.7691441441441441,0.5881150485423733,0.6216216216216216,0.9166666666666666,23.0,14.0,66.0,6.0,0,0,0,0,0.44954128440366975,0.8108108108108109,0.4166666666666667,0.5504587155963303,0.5504587155963303,0.22747747747747749,0.6137387387387387,0.5323502858862474,0.8108108108108109,0.4166666666666667,30.0,7.0,30.0,42.0
log4j-1.2.csv,205,9354,0,0,0,0,0.6292682926829268,0.328042328042328,0.96875,0.49011857707509887,0.47718526663001654,0.11753790197981333,0.6015211640211641,0.42966548394528814,0.328042328042328,0.875,62.0,127.0,14.0,2.0,0,0,0,0,0.6341463414634146,0.3333333333333333,0.9402985074626866,0.49218750000000006,0.46153846153846156,0.04765765870754406,0.5416666666666666,0.5313732881746287,0.3333333333333333,0.75,63.0,126.0,12.0,4.0
lucene-2.0.csv,195,8998,0,0,0,0,0.4461538461538462,0.5164835164835165,0.5222222222222223,0.5193370165745856,0.549286330108248,0.10309826235529032,0.551510989010989,0.4961346464429711,0.5164835164835165,0.5865384615384616,47.0,44.0,61.0,43.0,0,0,0,0,0.40512820512820513,0.45054945054945056,0.5857142857142857,0.5093167701863354,0.5546036612859591,0.17857142857142858,0.5858516483516484,0.5845547448045667,0.45054945054945056,0.7211538461538461,41.0,50.0,75.0,29.0
lucene-2.2.csv,247,8998,0,0,0,0,0.41295546558704455,0.5347222222222222,0.6875,0.6015625,0.5908706200981776,0.1930511253918571,0.5974581984897519,0.5521333102620168,0.5347222222222222,0.6601941747572816,77.0,67.0,68.0,35.0,0,0,0,0,0.44534412955465585,0.4166666666666667,0.6976744186046512,0.5217391304347826,0.5350938151494093,0.1699868248713437,0.5821197411003236,0.5255391390903258,0.4166666666666667,0.7475728155339806,60.0,84.0,77.0,26.0
lucene-2.4.csv,340,8998,0,0,0,0,0.4323529411764706,0.5862068965517241,0.6538461538461539,0.6181818181818182,0.5622346368715083,0.12425938996029776,0.563176440976592,0.5356902799216705,0.5862068965517241,0.5401459854014599,119.0,84.0,74.0,63.0,0,0,0,1,0.36176470588235293,0.6650246305418719,0.7105263157894737,0.6870229007633587,0.6300332944423892,0.2603593880493568,0.6317823882636366,0.5843843240952977,0.6650246305418719,0.5985401459854015,135.0,68.0,82.0,55.0
poi-1.5.csv,237,8460,0,0,0,0,0.38396624472573837,0.45390070921985815,0.8205128205128205,0.5844748858447488,0.5927934033660904,0.32184370464288375,0.6540336879432624,0.4654202218506454,0.45390070921985815,0.8541666666666666,64.0,77.0,82.0,14.0,0,0,0,0,0.45147679324894513,0.6808510638297872,0.6075949367088608,0.6421404682274248,0.4659528907922912,0.03646624787447364,0.5175088652482269,0.5435313948911807,0.6808510638297872,0.3541666666666667,96.0,45.0,34.0,62.0
poi-2.0.csv,314,8460,0,0,0,0,0.32802547770700635,0.4864864864864865,0.17647058823529413,0.2589928057553957,0.5729364228580853,0.12614987514554094,0.5916186945067812,0.4305770818956254,0.4864864864864865,0.6967509025270758,18.0,19.0,193.0,84.0,0,0,0,0,0.5828025477707006,0.8918918918918919,0.15566037735849056,0.2650602409638554,0.5066186261455315,0.16914024793209378,0.6228412528051517,0.6551081461085644,0.8918918918918919,0.35379061371841153,33.0,4.0,98.0,179.0
poi-2.5.csv,385,8460,0,0,0,0,0.44675324675324674,0.39919354838709675,0.8114754098360656,0.5351351351351351,0.539548225170312,0.23802543920996513,0.6156551683541324,0.46699577359031424,0.39919354838709675,0.8321167883211679,99.0,149.0,114.0,23.0,1,1,0,0,0.32987012987012987,0.7983870967741935,0.72,0.7571701720841301,0.5656334809312956,0.25047635333299817,0.6181716505768778,0.6520765231523044,0.7983870967741935,0.43795620437956206,198.0,50.0,60.0,77.0
poi-3.0.csv,442,8460,0,0,0,0,0.41402714932126694,0.4128113879003559,0.8656716417910447,0.5590361445783133,0.563652117772983,0.31515156959101887,0.6505050728321655,0.4591787756859103,0.4128113879003559,0.8881987577639752,116.0,165.0,143.0,18.0,1,1,0,1,0.25339366515837103,0.8398576512455516,0.7788778877887789,0.8082191780821917,0.6888371370905139,0.4391416658807374,0.7118542914612851,0.6884587599636744,0.8398576512455516,0.5838509316770186,236.0,45.0,94.0,67.0
redaktor.csv,176,9820,0,0,0,0,0.4034090909090909,0.4444444444444444,0.17647058823529413,0.25263157894736843,0.5191905094207956,0.050777081061493576,0.5343027591349739,0.49083133403308843,0.4444444444444444,0.6241610738255033,12.0,15.0,93.0,56.0,0,0,0,0,0.3465909090909091,0.18518518518518517,0.11363636363636363,0.1408450704225352,0.2960969044414536,-0.06371803826259204,0.46172010937111607,0.45488828909881557,0.18518518518518517,0.738255033557047,5.0,22.0,110.0,39.0
synapse-1.0.csv,157,9550,0,0,0,1,0.43312101910828027,0.8125,0.16666666666666666,0.2765957446808511,0.6480813381436537,0.21268790463167084,0.6757535460992907,0.4762462681385822,0.8125,0.5390070921985816,13.0,3.0,76.0,65.0,0,0,0,0,0.46496815286624205,0.5625,0.12,0.19780219780219782,0.5467800729040097,0.05718373232262489,0.5472074468085106,0.452488196903423,0.5625,0.5319148936170213,9.0,7.0,75.0,66.0
synapse-1.1.csv,222,9550,0,0,0,0,0.2972972972972973,0.43333333333333335,0.4482758620689655,0.44067796610169496,0.5627705627705628,0.23836668681293557,0.6179012345679012,0.4963260208343185,0.43333333333333335,0.8024691358024691,26.0,34.0,130.0,32.0,0,0,0,1,0.42342342342342343,0.7666666666666667,0.36507936507936506,0.49462365591397855,0.6097639831878436,0.24457918765083425,0.6364197530864197,0.5547602162230317,0.7666666666666667,0.5061728395061729,46.0,14.0,82.0,80.0
synapse-1.2.csv,256,9550,0,0,0,1,0.296875,0.5,0.5657894736842105,0.5308641975308641,0.6171171171171171,0.31621688768160305,0.6529411764705882,0.4725727015866115,0.5,0.8058823529411765,43.0,43.0,137.0,33.0,0,0,0,1,0.40234375,0.7441860465116279,0.4413793103448276,0.5541125541125541,0.6146541491313262,0.2551535672540821,0.6338577291381668,0.5389050206476854,0.7441860465116279,0.5235294117647059,64.0,22.0,89.0,81.0
tomcat.csv,858,9720,0,0,0,1,0.2668997668997669,0.7532467532467533,0.21641791044776118,0.336231884057971,0.742015347560634,0.2987076764088594,0.7421803548564112,0.5618498751160702,0.7532467532467533,0.7311139564660691,58.0,19.0,571.0,210.0,0,0,0,0,0.3321678321678322,0.4025974025974026,0.11481481481481481,0.1786743515850144,0.5095761619531428,0.059440873523705355,0.5482897384305835,0.5072191921370766,0.4025974025974026,0.6939820742637645,31.0,46.0,542.0,239.0
velocity-1.4.csv,196,9140,0,0,0,0,0.6377551020408163,0.23129251700680273,0.7391304347826086,0.35233160621761656,0.35411681914144966,-0.013900960937138319,0.4931972789115646,0.37413729438945553,0.23129251700680273,0.7551020408163265,34.0,113.0,37.0,12.0,0,0,0,0,0.6632653061224489,0.2857142857142857,0.6268656716417911,0.3925233644859813,0.3609022556390977,-0.2049373216293177,0.3877551020408163,0.43704296252564045,0.2857142857142857,0.4897959183673469,42.0,105.0,24.0,25.0
velocity-1.5.csv,214,9140,0,0,0,0,0.5,0.31690140845070425,0.8181818181818182,0.4568527918781726,0.46330122882763203,0.19247798374244757,0.5890062597809077,0.40191375005267665,0.31690140845070425,0.8611111111111112,45.0,97.0,62.0,10.0,0,0,0,0,0.5841121495327103,0.2676056338028169,0.6440677966101694,0.37810945273631835,0.38845460012026456,-0.025440921141109477,0.4879694835680751,0.4313525722559514,0.2676056338028169,0.7083333333333334,38.0,104.0,51.0,21.0
velocity-1.6.csv,229,9140,0,0,0,0,0.33624454148471616,0.4358974358974359,0.5074626865671642,0.4689655172413793,0.5596317478030409,0.226417130312655,0.60867719476991,0.46801775424696945,0.4358974358974359,0.7814569536423841,34.0,44.0,118.0,33.0,0,0,0,0,0.34497816593886466,0.3717948717948718,0.4915254237288136,0.4233576642335766,0.5079250199030181,0.18759920096719315,0.5865596875530651,0.5277022201353921,0.3717948717948718,0.8013245033112583,29.0,49.0,121.0,30.0
xalan-2.4.csv,723,8058,0,0,0,1,0.4024896265560166,0.7636363636363637,0.24068767908309455,0.36601307189542487,0.6512498329100388,0.23814800792960844,0.6656681002521133,0.5317483505441102,0.7636363636363637,0.567699836867863,84.0,26.0,348.0,265.0,0,0,0,1,0.4508990318118949,0.7090909090909091,0.20967741935483872,0.32365145228215764,0.6002605423140018,0.1649115161593374,0.6147412131098917,0.5786126072711767,0.7090909090909091,0.5203915171288744,78.0,32.0,319.0,294.0
xalan-2.5.csv,803,8058,0,0,0,1,0.39352428393524286,0.5968992248062015,0.5907928388746803,0.5938303341902313,0.6060009837678307,0.21221794095468977,0.6061419200954085,0.5038243928123229,0.5968992248062015,0.6153846153846154,231.0,156.0,256.0,160.0,0,0,0,0,0.5168119551681195,0.9896640826873385,0.482367758186398,0.6486028789161727,0.023750023253939132,0.00798979501235975,0.5008416567282846,0.7957825517740931,0.9896640826873385,0.01201923076923077,383.0,4.0,5.0,411.0
xalan-2.6.csv,885,8058,1,0,0,1,0.3050847457627119,0.7250608272506083,0.654945054945055,0.6882217090069284,0.695782189667046,0.392994877154939,0.6969185992793125,0.5638775731611028,0.7250608272506083,0.6687763713080169,298.0,113.0,317.0,157.0,0,0,0,0,0.415819209039548,0.4720194647201946,0.5623188405797102,0.5132275132275131,0.5577168693732784,0.15692135462799298,0.5767270319381564,0.6437595959771807,0.4720194647201946,0.6814345991561181,194.0,217.0,323.0,151.0
xerces-1.2.csv,440,8566,0,0,0,0,0.4431818181818182,0.352112676056338,0.14367816091954022,0.20408163265306123,0.4427450191185349,-0.038883098405453224,0.4741593190579793,0.3001734141774047,0.352112676056338,0.5962059620596206,25.0,46.0,220.0,149.0,0,0,0,0,0.4159090909090909,0.323943661971831,0.14556962025316456,0.20087336244541484,0.42882753675152385,-0.032137114864455564,0.4790450017176228,0.39382096135909744,0.323943661971831,0.6341463414634146,23.0,48.0,234.0,135.0
xerces-1.3.csv,453,8566,0,0,0,0,0.38631346578366443,0.5362318840579711,0.20555555555555555,0.2971887550200803,0.5783312254758894,0.1203045497924589,0.5819180253623188,0.42065335565856626,0.5362318840579711,0.6276041666666666,37.0,32.0,241.0,143.0,0,0,0,0,0.30022075055187636,0.43478260869565216,0.23622047244094488,0.30612244897959184,0.5497557705200651,0.1457392333943647,0.5910892210144928,0.43812879161424795,0.43478260869565216,0.7473958333333334,30.0,39.0,287.0,97.0
xerces-1.4.csv,588,8566,0,0,0,1,0.42857142857142855,0.4645308924485126,0.918552036199095,0.6170212765957446,0.6082636808074436,0.31147901398796024,0.6726627972176338,0.44320303891716234,0.4645308924485126,0.8807947019867549,203.0,234.0,133.0,18.0,0,0,0,0,0.532312925170068,0.32265446224256294,0.8924050632911392,0.47394957983193275,0.47324324662801037,0.20703030937487032,0.6050358403928047,0.4192577079165699,0.32265446224256294,0.8874172185430463,141.0,296.0,134.0,17.0
xerces-init.csv,162,8566,0,0,0,0,0.48148148148148145,0.38961038961038963,0.4918032786885246,0.43478260869565216,0.483005366726297,0.025668895064446938,0.5124522536287243,0.34040911138069385,0.38961038961038963,0.6352941176470588,30.0,47.0,54.0,31.0,0,0,0,0,0.48148148148148145,0.45454545454545453,0.49295774647887325,0.47297297297297297,0.508298755186722,0.031217012763112707,0.5155080213903743,0.4184384146905368,0.45454545454545453,0.5764705882352941,35.0,42.0,49.0,36.0
