version,size_test,size_training,succHe_SMORBF,succZi_SMORBF,succG75_SMORBF,succG60_SMORBF,error_SMORBF,recall_SMORBF,precision_SMORBF,fscore_SMORBF,gscore_SMORBF,mcc_SMORBF,auc_SMORBF,aucec_SMORBF,tpr_SMORBF,tnr_SMORBF,tp_SMORBF,fn_SMORBF,tn_SMORBF,fp_SMORBF,succHe_SMORBFLocalEM,succZi_SMORBFLocalEM,succG75_SMORBFLocalEM,succG60_SMORBFLocalEM,error_SMORBFLocalEM,recall_SMORBFLocalEM,precision_SMORBFLocalEM,fscore_SMORBFLocalEM,gscore_SMORBFLocalEM,mcc_SMORBFLocalEM,auc_SMORBFLocalEM,aucec_SMORBFLocalEM,tpr_SMORBFLocalEM,tnr_SMORBFLocalEM,tp_SMORBFLocalEM,fn_SMORBFLocalEM,tn_SMORBFLocalEM,fp_SMORBFLocalEM,succHe_SMORBFLocalFQ,succZi_SMORBFLocalFQ,succG75_SMORBFLocalFQ,succG60_SMORBFLocalFQ,error_SMORBFLocalFQ,recall_SMORBFLocalFQ,precision_SMORBFLocalFQ,fscore_SMORBFLocalFQ,gscore_SMORBFLocalFQ,mcc_SMORBFLocalFQ,auc_SMORBFLocalFQ,aucec_SMORBFLocalFQ,tpr_SMORBFLocalFQ,tnr_SMORBFLocalFQ,tp_SMORBFLocalFQ,fn_SMORBFLocalFQ,tn_SMORBFLocalFQ,fp_SMORBFLocalFQ
lucene-2.4.csv,340,8998,1,0,0,0,0.3941176470588235,0.7733990147783252,0.6408163265306123,0.7008928571428571,0.48912767039674476,0.14326641227930478,0.5655316241774837,0.5984519819733141,0.7733990147783252,0.35766423357664234,157.0,46.0,49.0,88.0,0,0,0,1,0.3735294117647059,0.5665024630541872,0.7467532467532467,0.6442577030812324,0.6322758001626975,0.2777027139560861,0.640915465103736,0.5097535355803208,0.5665024630541872,0.7153284671532847,115.0,88.0,98.0,39.0,0,0,0,1,0.3735294117647059,0.6650246305418719,0.6958762886597938,0.6801007556675063,0.6134754871974133,0.2322355818716835,0.6171838481176513,0.5828257794387526,0.6650246305418719,0.5693430656934306,135.0,68.0,78.0,59.0
poi-1.5.csv,237,8460,1,0,0,0,0.38396624472573837,0.8297872340425532,0.6358695652173914,0.7200000000000001,0.442921480321128,0.15536250009643204,0.5659352836879432,0.592621211493077,0.8297872340425532,0.3020833333333333,117.0,24.0,29.0,67.0,1,1,0,1,0.3206751054852321,0.7659574468085106,0.7152317880794702,0.7397260273972602,0.6416680679334117,0.32470597754757125,0.659020390070922,0.5985004122657113,0.7659574468085106,0.5520833333333334,108.0,33.0,53.0,43.0,0,0,0,0,0.459915611814346,0.4397163120567376,0.6739130434782609,0.5321888412017167,0.5363743609909556,0.1281474768156617,0.5636081560283688,0.4606288805053849,0.4397163120567376,0.6875,62.0,79.0,66.0,30.0
poi-2.0.csv,314,8460,0,0,0,0,0.7292993630573248,0.8378378378378378,0.1220472440944882,0.21305841924398627,0.31629664619744924,0.026884752784087338,0.5163918431066445,0.5429081720417013,0.8378378378378378,0.19494584837545126,31.0,6.0,54.0,223.0,0,0,0,0,0.60828025477707,0.7027027027027027,0.1262135922330097,0.21399176954732507,0.46742655916967846,0.035893272164713136,0.5264416040589326,0.48969447922985004,0.7027027027027027,0.35018050541516244,26.0,11.0,97.0,180.0,0,0,0,0,0.4713375796178344,0.32432432432432434,0.08888888888888889,0.13953488372093023,0.4096652626911993,-0.07796692685868109,0.4401405015123427,0.396334319314646,0.32432432432432434,0.555956678700361,12.0,25.0,154.0,123.0
poi-2.5.csv,385,8460,1,1,0,0,0.2857142857142857,0.8911290322580645,0.7269736842105263,0.8007246376811594,0.5465662140190982,0.3351141665499356,0.6426448080998352,0.6924875749698052,0.8911290322580645,0.39416058394160586,221.0,27.0,54.0,83.0,1,1,0,1,0.2987012987012987,0.7580645161290323,0.7736625514403292,0.7657841140529532,0.668923023518181,0.35385540338029875,0.6783023310572168,0.638095821520338,0.7580645161290323,0.5985401459854015,188.0,60.0,82.0,55.0,0,0,0,0,0.5272727272727272,0.3346774193548387,0.6859504132231405,0.44986449864498645,0.45747849567129695,0.05909968674566553,0.528652578290558,0.5241960742104411,0.3346774193548387,0.7226277372262774,83.0,165.0,99.0,38.0
poi-3.0.csv,442,8460,1,1,0,0,0.3031674208144796,0.8861209964412812,0.7094017094017094,0.7879746835443038,0.5184936825015882,0.3006020064093461,0.6262903118852369,0.6726985502582806,0.8861209964412812,0.36645962732919257,249.0,32.0,59.0,102.0,1,1,0,1,0.2692307692307692,0.7651245551601423,0.8022388059701493,0.7832422586520946,0.7148684635869648,0.42938101209759794,0.7179660042881457,0.6373397820476969,0.7651245551601423,0.6708074534161491,215.0,66.0,108.0,53.0,0,0,0,0,0.6244343891402715,0.10676156583629894,0.5454545454545454,0.17857142857142858,0.18956465176787624,-0.07073455071323985,0.47574103136535445,0.5082301100685841,0.10676156583629894,0.84472049689441,30.0,251.0,136.0,25.0
redaktor.csv,176,9820,0,0,0,0,0.7443181818181818,0.5925925925925926,0.11764705882352941,0.19631901840490795,0.29302178718029687,-0.182978177889219,0.39361173253790704,0.41056130354375986,0.5925925925925926,0.19463087248322147,16.0,11.0,29.0,120.0,0,0,0,0,0.4034090909090909,0.4444444444444444,0.17647058823529413,0.25263157894736843,0.5191905094207956,0.050777081061493576,0.5343027591349739,0.49083133403308843,0.4444444444444444,0.6241610738255033,12.0,15.0,93.0,56.0,0,0,0,0,0.4602272727272727,0.4074074074074074,0.14473684210526316,0.21359223300970875,0.47299718454056816,-0.020978584275581476,0.4855828983345762,0.5909119308242118,0.4074074074074074,0.5637583892617449,11.0,16.0,84.0,65.0
synapse-1.0.csv,157,9550,0,0,0,0,0.6815286624203821,0.875,0.11764705882352941,0.2074074074074074,0.3952941176470589,0.09204760727546372,0.5651595744680851,0.3510249600777615,0.875,0.2553191489361702,14.0,2.0,36.0,105.0,0,0,0,1,0.43312101910828027,0.8125,0.16666666666666666,0.2765957446808511,0.6480813381436537,0.21268790463167084,0.6757535460992907,0.4762462681385822,0.8125,0.5390070921985816,13.0,3.0,76.0,65.0,0,0,0,0,0.554140127388535,0.5,0.09195402298850575,0.1553398058252427,0.4679245283018868,-0.036691098503672366,0.4698581560283688,0.3827935152398806,0.5,0.4397163120567376,8.0,8.0,62.0,79.0
synapse-1.1.csv,222,9550,0,0,0,1,0.3963963963963964,0.7166666666666667,0.37719298245614036,0.4942528735632184,0.6298084661194271,0.2473605035827321,0.6391975308641975,0.5432702157502405,0.7166666666666667,0.5617283950617284,43.0,17.0,91.0,71.0,0,0,0,0,0.2972972972972973,0.43333333333333335,0.4482758620689655,0.44067796610169496,0.5627705627705628,0.23836668681293557,0.6179012345679012,0.4963260208343186,0.43333333333333335,0.8024691358024691,26.0,34.0,130.0,32.0,0,0,0,0,0.4189189189189189,0.26666666666666666,0.24615384615384617,0.256,0.3858301323090056,-0.03494134408734172,0.4820987654320988,0.4611547129371346,0.26666666666666666,0.6975308641975309,16.0,44.0,113.0,49.0
synapse-1.2.csv,256,9550,0,0,0,1,0.359375,0.7558139534883721,0.47794117647058826,0.5855855855855856,0.657840932324678,0.32006980006425617,0.6690834473324213,0.5582853727450556,0.7558139534883721,0.5823529411764706,65.0,21.0,99.0,71.0,0,0,0,1,0.296875,0.5,0.5657894736842105,0.5308641975308641,0.6171171171171171,0.31621688768160305,0.6529411764705882,0.4725727015866117,0.5,0.8058823529411765,43.0,43.0,137.0,33.0,0,0,0,1,0.36328125,0.6046511627906976,0.46846846846846846,0.5279187817258884,0.6278690307842923,0.24550545076108157,0.628796169630643,0.5218930667246253,0.6046511627906976,0.6529411764705882,52.0,34.0,111.0,59.0
tomcat.csv,858,9720,0,0,0,1,0.48484848484848486,0.8181818181818182,0.13548387096774195,0.23247232472324725,0.6092159314163242,0.17407862194089105,0.6517285531370038,0.5248557591260972,0.8181818181818182,0.4852752880921895,63.0,14.0,379.0,402.0,0,0,0,1,0.2668997668997669,0.7532467532467533,0.21641791044776118,0.336231884057971,0.742015347560634,0.2987076764088594,0.7421803548564112,0.5618498751160703,0.7532467532467533,0.7311139564660691,58.0,19.0,571.0,210.0,0,0,0,1,0.4254079254079254,0.6493506493506493,0.12886597938144329,0.2150537634408602,0.6055138666776015,0.12436801886988808,0.6082860801170661,0.5372779804057534,0.6493506493506493,0.5672215108834827,50.0,27.0,443.0,338.0
velocity-1.4.csv,196,9140,0,0,0,0,0.5,0.4965986394557823,0.7525773195876289,0.598360655737705,0.5033094318808604,0.00589163601366891,0.5034013605442177,0.4875631609362557,0.4965986394557823,0.5102040816326531,73.0,74.0,25.0,24.0,0,0,0,0,0.5969387755102041,0.2789115646258503,0.7884615384615384,0.4120603015075377,0.41026991441737976,0.05337605126836238,0.5272108843537415,0.4445188126881869,0.2789115646258503,0.7755102040816326,41.0,106.0,38.0,11.0,0,0,0,0,0.6683673469387755,0.2108843537414966,0.6739130434782609,0.32124352331606215,0.32346171551327296,-0.09730672655996822,0.4523809523809524,0.48898979466866493,0.2108843537414966,0.6938775510204082,31.0,116.0,34.0,15.0
velocity-1.5.csv,214,9140,0,0,0,1,0.34579439252336447,0.6408450704225352,0.7982456140350878,0.7109375000000001,0.6601036269430053,0.30437201051725554,0.6607003129890454,0.5733389062475563,0.6408450704225352,0.6805555555555556,91.0,51.0,49.0,23.0,0,0,0,0,0.5186915887850467,0.31690140845070425,0.7627118644067796,0.44776119402985076,0.4548623213663298,0.1294798100352401,0.5612284820031299,0.42588810369225005,0.31690140845070425,0.8055555555555556,45.0,97.0,58.0,14.0,0,0,0,0,0.4532710280373832,0.4014084507042254,0.8260869565217391,0.5402843601895735,0.5418250950570342,0.23729701479874937,0.6173708920187794,0.449137572087651,0.4014084507042254,0.8333333333333334,57.0,85.0,60.0,12.0
