version,size_test,size_training,succHe_SMORBF,succZi_SMORBF,succG75_SMORBF,succG60_SMORBF,error_SMORBF,recall_SMORBF,precision_SMORBF,fscore_SMORBF,gscore_SMORBF,mcc_SMORBF,auc_SMORBF,aucec_SMORBF,tpr_SMORBF,tnr_SMORBF,tp_SMORBF,fn_SMORBF,tn_SMORBF,fp_SMORBF,succHe_SMORBFLocalEM,succZi_SMORBFLocalEM,succG75_SMORBFLocalEM,succG60_SMORBFLocalEM,error_SMORBFLocalEM,recall_SMORBFLocalEM,precision_SMORBFLocalEM,fscore_SMORBFLocalEM,gscore_SMORBFLocalEM,mcc_SMORBFLocalEM,auc_SMORBFLocalEM,aucec_SMORBFLocalEM,tpr_SMORBFLocalEM,tnr_SMORBFLocalEM,tp_SMORBFLocalEM,fn_SMORBFLocalEM,tn_SMORBFLocalEM,fp_SMORBFLocalEM,succHe_SMORBFLocalFQ,succZi_SMORBFLocalFQ,succG75_SMORBFLocalFQ,succG60_SMORBFLocalFQ,error_SMORBFLocalFQ,recall_SMORBFLocalFQ,precision_SMORBFLocalFQ,fscore_SMORBFLocalFQ,gscore_SMORBFLocalFQ,mcc_SMORBFLocalFQ,auc_SMORBFLocalFQ,aucec_SMORBFLocalFQ,tpr_SMORBFLocalFQ,tnr_SMORBFLocalFQ,tp_SMORBFLocalFQ,fn_SMORBFLocalFQ,tn_SMORBFLocalFQ,fp_SMORBFLocalFQ
lucene-2.2.csv,247,1042,0,0,0,0,0.4574898785425101,0.4583333333333333,0.6534653465346535,0.5387755102040815,0.5410488245931284,0.11887263716699144,0.5592637540453075,0.4369971720158912,0.4583333333333333,0.6601941747572816,66.0,78.0,68.0,35.0,0,0,0,0,0.4331983805668016,0.5208333333333334,0.6637168141592921,0.5836575875486382,0.5706760316066726,0.15033832678984965,0.575950647249191,0.4954487676945632,0.5208333333333334,0.6310679611650486,75.0,69.0,65.0,38.0,0,0,0,0,0.46963562753036436,0.375,0.675,0.4821428571428572,0.4994594594594594,0.12914892376260892,0.5612864077669902,0.5417806031401458,0.375,0.7475728155339806,54.0,90.0,77.0,26.0
lucene-2.4.csv,340,1520,0,0,0,1,0.37058823529411766,0.645320197044335,0.7081081081081081,0.6752577319587629,0.6249568915967353,0.247346856094066,0.6255798065513646,0.5233452441974586,0.645320197044335,0.6058394160583942,131.0,72.0,83.0,54.0,0,0,0,0,0.4823529411764706,0.3891625615763547,0.6638655462184874,0.49068322981366463,0.5022612571278758,0.09994662320257332,0.5485958793283233,0.4578038509553731,0.3891625615763547,0.708029197080292,79.0,124.0,97.0,40.0,0,0,0,0,0.4764705882352941,0.3842364532019704,0.6782608695652174,0.4905660377358491,0.5034531724004389,0.11835735409865474,0.5570817302506202,0.5355718912546455,0.3842364532019704,0.7299270072992701,78.0,125.0,100.0,37.0
poi-1.5.csv,237,692,0,0,0,0,0.459915611814346,0.49645390070921985,0.6481481481481481,0.5622489959839357,0.5450396026312256,0.09918025072385177,0.5503102836879432,0.44333150615941874,0.49645390070921985,0.6041666666666666,70.0,71.0,58.0,38.0,0,0,0,0,0.4008438818565401,0.41843971631205673,0.8194444444444444,0.5539906103286385,0.5639431104969195,0.3021055882699459,0.641511524822695,0.4558018401739758,0.41843971631205673,0.8645833333333334,59.0,82.0,83.0,13.0,0,0,0,0,0.5780590717299579,0.0851063829787234,0.6,0.14906832298136646,0.15575221238938053,0.0031312749530582845,0.500886524822695,0.5100454899769024,0.0851063829787234,0.9166666666666666,12.0,129.0,88.0,8.0
poi-2.0.csv,314,838,0,0,0,1,0.37898089171974525,0.5945945945945946,0.1746031746031746,0.26993865030674846,0.609203681472589,0.14414673444697787,0.6095716655283442,0.5011041888396432,0.5945945945945946,0.6245487364620939,22.0,15.0,173.0,104.0,0,0,0,0,0.589171974522293,0.7027027027027027,0.13,0.21940928270042195,0.4863343321529102,0.04997872681843976,0.5372719289686799,0.4721118710235495,0.7027027027027027,0.37184115523465705,26.0,11.0,103.0,174.0,0,0,0,0,0.5668789808917197,0.7837837837837838,0.1457286432160804,0.2457627118644068,0.5175116744496331,0.11381019885454904,0.5850326861157186,0.6096868675353405,0.7837837837837838,0.3862815884476534,29.0,8.0,107.0,170.0
poi-2.5.csv,385,1092,0,0,0,0,0.509090909090909,0.36693548387096775,0.7,0.48148148148148145,0.48505615838568433,0.0832825322885763,0.5411319755121262,0.4002946726546421,0.36693548387096775,0.7153284671532847,91.0,157.0,98.0,39.0,0,0,0,0,0.5324675324675324,0.25,0.7654320987654321,0.37689969604863227,0.38752052545155996,0.1307543359013573,0.5556569343065694,0.395898224541519,0.25,0.8613138686131386,62.0,186.0,118.0,19.0,0,0,0,0,0.535064935064935,0.43548387096774194,0.6206896551724138,0.5118483412322276,0.47327490433279834,-0.044509279682769146,0.47686602307511183,0.46157848871435203,0.43548387096774194,0.5182481751824818,108.0,140.0,71.0,66.0
poi-3.0.csv,442,1266,1,1,1,1,0.2171945701357466,0.8362989323843416,0.8245614035087719,0.8303886925795053,0.7558021615043607,0.528645818766359,0.7628699630865807,0.6637304697598597,0.8362989323843416,0.6894409937888198,235.0,46.0,111.0,50.0,0,0,0,1,0.39819004524886875,0.4804270462633452,0.8181818181818182,0.6053811659192825,0.6041403340962662,0.29259501607102256,0.6470458212683186,0.48449775042639937,0.4804270462633452,0.8136645962732919,135.0,146.0,131.0,30.0,0,0,0,0,0.45701357466063347,0.6868327402135231,0.6286644951140065,0.6564625850340136,0.40971093044263773,-0.02219326596117227,0.4893791030260162,0.6380158525024437,0.6868327402135231,0.2919254658385093,193.0,88.0,47.0,114.0
redaktor.csv,176,512,0,0,0,0,0.5965909090909091,0.37037037037037035,0.10204081632653061,0.16,0.3889065986611412,-0.1597711519287192,0.3898831717623664,0.2897991952816514,0.37037037037037035,0.40939597315436244,10.0,17.0,61.0,88.0,0,0,0,0,0.5795454545454546,0.37037037037037035,0.10526315789473684,0.16393442622950818,0.3977625854568055,-0.1446826824217863,0.39995028585632614,0.3207308691957815,0.37037037037037035,0.42953020134228187,10.0,17.0,64.0,85.0,0,0,0,0,0.5397727272727273,0.48148148148148145,0.13829787234042554,0.21487603305785125,0.468592631857938,-0.04489460340513963,0.468928660203828,0.47185547558354585,0.48148148148148145,0.4563758389261745,13.0,14.0,68.0,81.0
synapse-1.0.csv,157,640,0,0,0,1,0.43312101910828027,0.8125,0.16666666666666666,0.2765957446808511,0.6480813381436537,0.21268790463167084,0.6757535460992907,0.47881517739359847,0.8125,0.5390070921985816,13.0,3.0,76.0,65.0,0,0,0,0,0.37579617834394907,0.5625,0.14754098360655737,0.23376623376623376,0.5948756034162644,0.12022958700601376,0.5968528368794326,0.4804337637992088,0.5625,0.6312056737588653,9.0,7.0,89.0,52.0,0,0,0,0,0.3184713375796178,0.0625,0.027777777777777776,0.03846153846153846,0.11540555253130104,-0.1336597177753301,0.407136524822695,0.3399161632993127,0.0625,0.75177304964539,1.0,15.0,106.0,35.0
synapse-1.1.csv,222,840,0,0,0,1,0.3063063063063063,0.6833333333333333,0.45555555555555555,0.5466666666666666,0.6903591119058262,0.34450462889718547,0.6904320987654321,0.5454631774699387,0.6833333333333333,0.6975308641975309,41.0,19.0,113.0,49.0,0,0,0,0,0.45045045045045046,0.5833333333333334,0.3181818181818182,0.4117647058823529,0.5592286501377411,0.10691715043096246,0.5601851851851852,0.46820047909476364,0.5833333333333334,0.5370370370370371,35.0,25.0,87.0,75.0,0,0,0,0,0.5315315315315315,0.8666666666666667,0.32098765432098764,0.4684684684684684,0.4684684684684684,0.18765432098765433,0.5938271604938271,0.5628370605014735,0.8666666666666667,0.32098765432098764,52.0,8.0,52.0,110.0
synapse-1.2.csv,256,1016,1,0,0,1,0.30859375,0.7790697674418605,0.5275590551181102,0.6291079812206573,0.7069544364508393,0.40254797355053934,0.7130642954856361,0.5524616387741804,0.7790697674418605,0.6470588235294118,67.0,19.0,110.0,60.0,0,0,0,0,0.47265625,0.6511627906976745,0.38095238095238093,0.48068669527896996,0.5423562584283438,0.11067965668440834,0.5579343365253078,0.5387785264073031,0.6511627906976745,0.4647058823529412,56.0,30.0,79.0,91.0,0,0,0,1,0.3515625,0.7674418604651163,0.4852941176470588,0.5945945945945945,0.6659939455095862,0.3366429935950914,0.6778385772913816,0.5705359704412084,0.7674418604651163,0.5882352941176471,66.0,20.0,100.0,70.0
tomcat.csv,858,2790,0,0,0,0,0.5524475524475524,0.922077922077922,0.13172541743970315,0.2305194805194805,0.5587037409493162,0.1909311512596147,0.6614230839582952,0.5795606044912626,0.922077922077922,0.4007682458386684,71.0,6.0,313.0,468.0,0,0,0,1,0.3298368298368298,0.7012987012987013,0.17197452229299362,0.27621483375959077,0.68376857736569,0.21858330989056915,0.6841960856045363,0.507448244632038,0.7012987012987013,0.6670934699103713,54.0,23.0,521.0,260.0,0,0,0,1,0.31934731934731936,0.6753246753246753,0.17275747508305647,0.2751322751322751,0.6782386976561734,0.21351225107427493,0.6782513261386501,0.5414523681816494,0.6753246753246753,0.6811779769526248,52.0,25.0,532.0,249.0
velocity-1.4.csv,196,664,0,0,0,0,0.6275510204081632,0.22448979591836735,0.7857142857142857,0.3492063492063492,0.352140856342537,0.0430730492253948,0.5204081632653061,0.40664625837185364,0.22448979591836735,0.8163265306122449,33.0,114.0,40.0,9.0,0,0,0,0,0.5204081632653061,0.47619047619047616,0.7368421052631579,0.5785123966942148,0.482897384305835,-0.02947045814747238,0.48299319727891155,0.4559958146815278,0.47619047619047616,0.4897959183673469,70.0,77.0,24.0,25.0,0,0,0,0,0.576530612244898,0.43537414965986393,0.6808510638297872,0.5311203319502075,0.4101872153820205,-0.15330231316339876,0.41156462585034015,0.5844361297590794,0.43537414965986393,0.3877551020408163,64.0,83.0,19.0,30.0
velocity-1.5.csv,214,824,0,0,0,1,0.35514018691588783,0.6126760563380281,0.8055555555555556,0.696,0.6570413149711238,0.30336351372962966,0.6605046948356808,0.5621561930246165,0.6126760563380281,0.7083333333333334,87.0,55.0,51.0,21.0,0,0,0,1,0.3691588785046729,0.6126760563380281,0.7837837837837838,0.6877470355731226,0.638532110091743,0.2641603801767439,0.6396713615023474,0.5496803481357464,0.6126760563380281,0.6666666666666666,87.0,55.0,48.0,24.0,0,0,0,0,0.5934579439252337,0.3380281690140845,0.5925925925925926,0.43049327354260086,0.41627751834556376,-0.11719966251721813,0.43984741784037557,0.7069997940636802,0.3380281690140845,0.5416666666666666,48.0,94.0,39.0,33.0
velocity-1.6.csv,229,908,0,0,0,0,0.4148471615720524,0.5769230769230769,0.4205607476635514,0.48648648648648646,0.5830967460144136,0.15798900240564143,0.5831635252165054,0.5218890040243435,0.5769230769230769,0.5894039735099338,45.0,33.0,89.0,62.0,1,0,0,1,0.33624454148471616,0.717948717948718,0.5045045045045045,0.5925925925925926,0.6743602609131961,0.3354138545777017,0.6768551536763457,0.6208593962224773,0.717948717948718,0.6357615894039735,56.0,22.0,96.0,55.0,0,0,0,0,0.5458515283842795,0.6794871794871795,0.3464052287581699,0.45887445887445893,0.4512144228361572,0.01734633587679896,0.5086177619290202,0.664989781728363,0.6794871794871795,0.33774834437086093,53.0,25.0,51.0,100.0
